c,run,jfi,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9
53,4,0.7567897784933709,0.17880034100016928,0.5678508580003836,0.5678832379999221,0.5678982589997759,0.6015341540005466,0.6015641949998098,0.6132177199997386,0.6132409980000375,0.613253010000335,0.6132624969995959
53,5,0.8431082658499605,0.24478953700054262,0.6283539699998073,0.62838063900017,0.6283951639998122,0.6456121780011017,0.6655352750003658,0.6655586110009608,0.6655683959997987,0.6867562530005671,0.6867794460013101
53,6,0.7572793966784775,0.18717062300129328,0.5896980890011037,0.5897642650015769,0.616147868000553,0.6161835300008534,0.6342776230012532,0.6343086480010243,0.6391359700010071,0.6391650620007567,0.6453528360016207
53,7,0.7954669609684136,0.17021578299863904,0.47159925599953567,0.4891432659987913,0.5015136939982767,0.5213944069982972,0.5214254889997392,0.5354778599994461,0.5355074149993015,0.5355212859994936,0.5362570829984179
53,8,0.7449404194283915,0.17014628099968832,0.557629648999864,0.5576624069999525,0.5810223429998587,0.5821375870000338,0.5821505889998662,0.5821602970008826,0.5999698979994719,0.5999917650005955,0.6000010460011254
53,9,0.8097601598658328,0.19066572999872733,0.4612157009996736,0.5441135940000095,0.5441425769986381,0.5441576899993379,0.5837416159993154,0.583771847999742,0.5837896729990462,0.5838047139986884,0.588406759999998
57,0,0.5485819660657633,0.09770118199958233,0.4861031300006289,0.5028218389998074,0.5028513329998532,0.5029013799994573,0.5311998950000998,0.5331292129994836,0.5378048670008866,0.5488918930004729,0.5506985890006035
57,1,0.6905295459411613,0.14938527800040902,0.5425658999993175,0.5545611560010002,0.5545890650009824,0.5546019899993553,0.5873361690009915,0.5873705499998323,0.6099386059995595,0.6099670730000071,0.6099760750003043
57,2,0.612844286709008,0.12032505100069102,0.5215397110005142,0.5283467040007963,0.5348340599994117,0.5482551379991492,0.5482836360006331,0.5701487940004881,0.5701826479998999,0.5846800920007809,0.5847046529997897
57,3,0.8120265801880794,0.1868631990000722,0.4834623000006104,0.5288570580014493,0.535294621000503,0.5407993099997839,0.5502481190014805,0.5561777830007486,0.5634624390004319,0.5634848780009634,0.570688442001483
57,4,0.7320864916230226,0.1582445160001953,0.5405426630004513,0.5405741809991014,0.5526620279997587,0.5526946579993819,0.5620276030003879,0.5620693689998006,0.5663212269992073,0.5725928709998698,0.5726045629999135
57,5,0.6506760926103972,0.12666776100013521,0.5243868110010226,0.5275656860012532,0.5275911339995218,0.5276049879994389,0.5276184560007096,0.5276320869998017,0.5276499780011363,0.5594857140004024,0.5772823300012533
57,6,0.8576954211624053,0.21889910400022927,0.5298987660007697,0.5460090340002353,0.5460396569997101,0.5460550269999658,0.5686214029992698,0.5686416080006893,0.5686516370005847,0.5941360350007017,0.5941624189999857
57,7,0.7016844092199119,0.1498937999986083,0.539512373999969,0.5545645359998161,0.554599037999651,0.5546182409998437,0.5757721509999101,0.5757946599987918,0.5758074179993855,0.5829919169991626,0.5830073130000528
57,8,0.8218685224608775,0.2037475440010894,0.5523971350012289,0.5531032000017149,0.5531314449999627,0.5531495030008955,0.5866324120015634,0.5866648490009538,0.6052551290013071,0.6052949450004235,0.6053065120013343
57,9,0.8447134997417359,0.26737864799906674,0.6772233519986912,0.6936720059984509,0.7078635299985763,0.7078922349992354,0.7079059399984544,0.7079195599999366,0.7271008169991546,0.7439173509992543,0.7439379769984953
61,0,0.6162041978599403,0.11912559799930023,0.5158509939992655,0.5183435460003238,0.5183690449994174,0.5537607570004184,0.5537831869987713,0.5537942119990475,0.5558719929995277,0.5558880009994027,0.5778123210002377
61,1,0.721336594059593,0.16169803999946453,0.5691716420005832,0.5735029949992168,0.5735291529999813,0.5735429729993484,0.5735599079998792,0.5989344440004061,0.5989558340006624,0.5989653500000713,0.5989755219998187
61,2,0.7348325465179895,0.1658676999995805,0.5603071040004579,0.5626354730011371,0.5626632000003156,0.5626777760007826,0.5957554640008311,0.5957779880009184,0.5957893680006237,0.5957997189998423,0.6002717789997405
61,3,0.6557736039539842,0.13336966099996062,0.5181646520013601,0.5606613060008385,0.5606913890005671,0.5607055979999132,0.5607189420006762,0.5607326050012489,0.5673714210006437,0.5673957690014504,0.5674064310005633
61,4,0.7010721163269161,0.14274572799877205,0.5265828339997825,0.5266158639988134,0.5266304509987094,0.5266433879987744,0.5325040230000013,0.5435687720000715,0.553856327000176,0.5620056099996873,0.5620307190001768
61,5,0.5739442934062161,0.10710416400070244,0.497712678001335,0.5087322770013998,0.5087599720009166,0.5346217780006555,0.5357845060007094,0.5621050320005452,0.5676911000009568,0.5677199130004738,0.5730013510001299
61,6,0.5438852078714412,0.09673675399972126,0.49315935899903707,0.49318899100035196,0.5102369769992947,0.510268123998685,0.5102840549989196,0.5461533659999986,0.5461788669999805,0.5461913159997493,0.5462002069998562
61,7,0.6849295698473411,0.14496278399928997,0.5322725319983874,0.5323028029997658,0.5529130189988791,0.5801481709986547,0.5801693209996301,0.5801803999984259,0.580191389999527,0.580201249998936,0.6009798249997402
61,8,0.5742173825197799,0.10921788599989668,0.48891099899992696,0.5334856729987223,0.5403863270003058,0.5404196210001828,0.5509161749996565,0.5734634469990851,0.5734878799994476,0.5734971559995756,0.573506668999471
61,9,0.6999967522727021,0.1483297480008332,0.5165177140006563,0.5422612309994292,0.5422890450008708,0.5691585080003279,0.5691884589996334,0.5692029670008196,0.5692180049991293,0.593450460000895,0.5934743849993538
65,0,0.3807592675502162,0.06911758999922313,0.5759191289998853,0.5759434720002901,0.5759531330004393,0.5759621500001231,0.5759714249998069,0.5835055770003237,0.5835333939994598,0.5835474600007728,0.5916572530004487
65,1,0.5285343118045975,0.0929223870007263,0.45635408499947516,0.46616945499954454,0.5153459220000514,0.5314390639996418,0.5314686479996453,0.5380935489993135,0.551698937000765,0.551719666000281,0.5517277800008742
65,2,0.3618283421329947,0.062304998999024974,0.5487333549990581,0.5487747959996341,0.5487926989990228,0.5488138860000618,0.5539080339985958,0.5666938710000977,0.5667155880000792,0.566725630998917,0.5667356839985587
65,3,0.7628278824380413,0.23552143499910017,0.7617872440005158,0.7618249739989551,0.772342860000208,0.7723751829998946,0.7723913520003407,0.772407080999983,0.7819429350001883,0.7819633750004868,0.781973533999917
65,4,0.8154431065123194,0.19968051800060493,0.5674133350003103,0.5674465339998278,0.5698100850004266,0.5698429200001556,0.5698598180006229,0.5759246580000763,0.5787086680011271,0.5892904570009705,0.5956970210008876
65,5,0.45556045084458086,0.08209649300079036,0.5123355769992486,0.5498733750009706,0.5499025560002337,0.5499167800007854,0.5499557069997536,0.5666249410005548,0.5666488639999443,0.566658075000305,0.5666678519992274
65,6,0.531183374187365,0.09256570700017619,0.47198419400046987,0.4720153439993737,0.5269050560000323,0.5269269279997388,0.5269376180003746,0.5269461440002488,0.5269536689993402,0.5269625559994893,0.5327547910001158
65,7,0.5536818884893951,0.10256502999982331,0.48429165099878446,0.5107929969999532,0.5466304250003304,0.5466566670002067,0.5466700790002506,0.5466857619994698,0.5486371730003157,0.5715719199997693,0.5715952579994337
65,8,0.3432598024762564,0.05761199500011571,0.5415486519996193,0.5415783239986922,0.5415924199987785,0.5416059599992877,0.5416185379999661,0.5416327240000101,0.5587486669992359,0.5587795569990703,0.5907842329997948
65,9,0.6410979818454375,0.11601478100055829,0.46976120700128376,0.48513387400089414,0.4924669060001179,0.4925857630005339,0.4947646270011319,0.4947890660005214,0.49942062600166537,0.5451206950001506,0.5451423180002166
69,0,0.36353011644213346,0.05848260199854849,0.5005163899986655,0.5005481089992827,0.5107169349994365,0.5107556599996315,0.5107693599984486,0.5322756770001433,0.5393042359992251,0.5393221479989734,0.5393318349997571
69,1,0.6329648772924009,0.12849652099976083,0.5370255439993343,0.5464997849994688,0.5691690950006887,0.5692052060003334,0.5692244120000396,0.5692413470005704,0.5738061510000989,0.5738298720007151,0.5841873219997069
69,2,0.4520098515274824,0.07920177599953604,0.5059781439995277,0.5060114940006315,0.5230668849999347,0.5377449480001815,0.5377743589997408,0.5604257590002817,0.5604481829996075,0.560457707999376,0.5604678010004136
69,3,0.6380584600979619,0.12163779699949373,0.49529862300005334,0.4953301069999725,0.5266422669992608,0.5266650819994538,0.5381212140000571,0.5381471979999333,0.5381623249995755,0.5457941829990887,0.5644244529994467
69,4,0.8701208458204185,0.2967568959993514,0.7063061779990676,0.7159422329987137,0.7159722599990346,0.724361857999611,0.7244496530001925,0.7532437459994981,0.7532690289990569,0.7611482939992129,0.7611797800000204
69,5,0.5553964562519517,0.10290248500132293,0.5343806880009652,0.5344092830000591,0.5344222229996376,0.5344402540013107,0.5344567780011857,0.5344714210004895,0.5344840280013159,0.5611499970000295,0.5611723230013013
69,6,0.5627151395441193,0.10714784800074995,0.5058973689992854,0.5274128349992679,0.5465017850001459,0.554835491000631,0.5601769730001251,0.5601974170003814,0.5602066579995153,0.5612380519996805,0.6080438450007932
69,7,0.7149127824014684,0.20617296799900942,0.7479178029989271,0.7479531609988044,0.74796920100016,0.7479830859992944,0.747998208998979,0.7611946279994299,0.7612483159991825,0.7704267949993664,0.770446233000257
69,8,0.3835534079562037,0.06533020999995642,0.5386746450003557,0.5387044300005073,0.5387204689995997,0.54229807000047,0.5423304929990991,0.5423454840001796,0.5464672859998245,0.5464858230006939,0.5554116250004881
69,9,0.38686981893062955,0.06652758800009906,0.532699903998946,0.5327285349994781,0.5327435869985493,0.5327595839989954,0.5327741389992298,0.5611434699985693,0.5611732420002227,0.5611829720000969,0.5855678600000829
73,0,0.3858457515230497,0.06109066800127039,0.4405082240009506,0.5048271840005327,0.504856565999944,0.5054238520006038,0.5075116750012967,0.5075329020000936,0.5265329009998823,0.5265545210004348,0.5265652930011129
73,1,0.36721523589726235,0.06216493099964282,0.5374967570005538,0.5375896420009667,0.5376089319997845,0.5376230020010553,0.5376370040012262,0.5376513049995992,0.550096062999728,0.5665664460011612,0.5724075550006091
73,2,0.4784326789037514,0.08964978599942697,0.5171726450007554,0.5573558439991757,0.5615677480000159,0.5804752160001954,0.5805069830003049,0.5805203380004968,0.5805342710009427,0.5805466340007115,0.5805564900001627
73,3,0.4406389535040894,0.098821636998764,0.6097271719991113,0.6420080709995091,0.7055650439997407,0.7056026840000413,0.7056206859997474,0.7056375539996225,0.7056525029984186,0.7286913999996614,0.7479123439989053
73,4,0.9150199563043114,0.31935913400047866,0.6544347840008413,0.6698953369996161,0.6699246610005503,0.6699431739998545,0.6699570769997081,0.669972437000979,0.6947552390010969,0.6957857640009024,0.723161768000864
73,5,0.9085762575919216,0.30441667800005234,0.6478673500005243,0.6479188910016092,0.6558655150001869,0.658142720001706,0.6581755120005255,0.6771699130003981,0.6772141660003399,0.6772306580005534,0.6772460140000476
73,6,0.6357598233055113,0.12691661799908616,0.4890014009997685,0.5630894080004509,0.5631131249992904,0.5631227859994397,0.5631326259990601,0.5631426319996535,0.5631521979994432,0.5631605189992115,0.5708151220005675
73,7,0.4170572697874999,0.07511700299983204,0.501024683999276,0.5663757679994887,0.5707683660002658,0.5707894789993588,0.5708034889994451,0.5708175969994045,0.5708310859990888,0.5752181230000133,0.5840277480001532
73,8,0.5773112410576778,0.11608275500111631,0.47567305600023246,0.5730301460007468,0.5730662360001588,0.5922430870014068,0.592275322000205,0.5922910390017933,0.610606705000464,0.6106316420009534,0.6106411190012295
73,9,0.6172354666318639,0.1271784429991385,0.5608942819999356,0.5727743019997433,0.5728061760000855,0.5728199950008275,0.5728342269994755,0.5728469660007249,0.5899595909995696,0.593884034000439,0.6115848520003055
77,0,0.6065042655557873,0.15154985499975737,0.645999947000746,0.6460264070010453,0.7147672530009004,0.714799542000037,0.731499822000842,0.731530869999915,0.7315441370010376,0.7315551860010601,0.7315655769998557
77,1,0.3799147438484754,0.06516318799913279,0.537786087999848,0.5378231579998101,0.5378383940005733,0.5378537269989465,0.5378678510005557,0.5623078739990888,0.5623316860001069,0.5623420649990294,0.5623518009997497
77,2,0.3986498950916128,0.07290568499956862,0.5625206810000236,0.5625525109990122,0.5625679499989928,0.5625842179997562,0.5852845779991185,0.5853776309995737,0.5853970339994703,0.5994284839998727,0.6019373660001293
77,3,0.42328153108315475,0.07547118099864747,0.5105087299998559,0.5477936389997922,0.5478285009994579,0.5478742220002459,0.5695088199991005,0.5717393989998527,0.5717612539992842,0.5717716740000469,0.5717810059995827
77,4,0.7237325215597213,0.15931122199981473,0.5384560670008796,0.5510836049998034,0.5511204790000193,0.551137063999704,0.5900656730009359,0.5900919619998604,0.5901057499995659,0.5965076880002016,0.5965306510006485
77,5,0.39220552994174057,0.08694607799952792,0.6336758469988126,0.6337027999998099,0.70786669699919,0.7078979799989611,0.7079146669984766,0.7342026239984989,0.7421697489990038,0.742201858000044,0.7422175579995383
77,6,0.7071189978368005,0.15490975600005186,0.5526313680002204,0.5526625210004568,0.5526797839993378,0.5766244869992079,0.5766510850007762,0.5842299489995639,0.5842557619998843,0.5857599959999789,0.6403888980003103
77,7,0.28204709700417624,0.06233678699936718,0.7373193999992509,0.7602562489992124,0.7602868659996602,0.7603014899996197,0.7603139789989655,0.7603272979995381,0.8000578749997658,0.8000833119986055,0.8000938459990721
77,8,0.7526808254898066,0.1974668089987972,0.6358535479994316,0.635892184000113,0.6456446920001326,0.6739067979997344,0.6739408720004576,0.6739565489988308,0.6739713989991287,0.6739844759995322,0.6889021139995748
77,9,0.4944674670175736,0.09474382500047795,0.5390427239999553,0.544481237000582,0.5681939109999803,0.570398321000539,0.5853976979997242,0.5964297169994097,0.5964518780001526,0.5964619209989905,0.5964721950003877
